REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"RE2","S102","PWRTRN_B",1,2029,87.9740537357609
"RE2","S102","PWRTRN_B",1,2030,93.860593753969
"RE2","S102","PWRTRN_B",1,2031,100.360039984803
"RE2","S102","PWRTRN_B",1,2032,107.349936968495
"RE2","S102","PWRTRN_B",1,2033,114.862227159252
"RE2","S102","PWRTRN_B",1,2034,122.931608814965
"RE2","S102","PWRTRN_B",1,2035,134.417145364409
"RE2","S102","PWRTRN_B",1,2036,144.487959257792
"RE2","S102","PWRTRN_B",1,2037,155.292223152873
"RE2","S102","PWRTRN_B",1,2038,166.883891642023
"RE2","S102","PWRTRN_B",1,2039,179.320979514683
"RE2","S102","PWRTRN_B",1,2040,181.770126751511
"RE2","S102","PWRTRN_B",1,2041,192.022032407187
"RE2","S102","PWRTRN_B",1,2042,202.849614401893
"RE2","S102","PWRTRN_B",1,2043,214.285003884697
"RE2","S102","PWRTRN_B",1,2044,226.362380997919
"RE2","S102","PWRTRN_B",1,2045,239.117472683558
"RE2","S102","PWRTRN_B",1,2046,252.859567679066
"RE2","S102","PWRTRN_B",1,2047,267.370213411442
"RE2","S102","PWRTRN_B",1,2048,282.692366453513
"RE2","S102","PWRTRN_B",1,2049,298.871358471077
"RE2","S102","PWRTRN_B",1,2050,334.893907283721
"RE2","S102","PWRDIST_B",1,2015,31.0042353908602
"RE2","S102","PWRDIST_B",1,2016,32.3856155515392
"RE2","S102","PWRDIST_B",1,2017,34.9644556299149
"RE2","S102","PWRDIST_B",1,2018,37.5432848382998
"RE2","S102","PWRDIST_B",1,2019,40.1221249166755
"RE2","S102","PWRDIST_B",1,2020,42.7009541359305
"RE2","S102","PWRDIST_B",1,2021,45.0112293427171
"RE2","S102","PWRDIST_B",1,2022,47.485478359515
"RE2","S102","PWRDIST_B",1,2023,50.1328428702595
"RE2","S102","PWRDIST_B",1,2024,52.9632580138589
"RE2","S102","PWRDIST_B",1,2025,55.987441612033
"RE2","S102","PWRDIST_B",1,2026,59.8887247614038
"RE2","S102","PWRDIST_B",1,2027,64.0587793013174
"RE2","S102","PWRDIST_B",1,2028,68.5154102657031
"RE2","S102","PWRDIST_B",1,2029,73.2774662510793
"RE2","S102","PWRDIST_B",1,2030,78.3651219167425
"RE2","S102","PWRDIST_B",1,2031,89.0111219377408
"RE2","S102","PWRDIST_B",1,2032,90.0258501334089
"RE2","S102","PWRDIST_B",1,2033,96.5403442500721
"RE2","S102","PWRDIST_B",1,2034,103.553194874755
"RE2","S102","PWRDIST_B",1,2035,113.481507417821
"RE2","S102","PWRDIST_B",1,2036,122.257285725706
"RE2","S102","PWRDIST_B",1,2037,131.694502968902
"RE2","S102","PWRDIST_B",1,2038,141.843487204445
"RE2","S102","PWRDIST_B",1,2039,152.758479686026
"RE2","S102","PWRDIST_B",1,2040,164.497852263811
"RE2","S102","PWRDIST_B",1,2041,174.169643906746
"RE2","S102","PWRDIST_B",1,2042,184.408740365357
"RE2","S102","PWRDIST_B",1,2043,195.248295111341
"RE2","S102","PWRDIST_B",1,2044,206.723635614538
"RE2","S102","PWRDIST_B",1,2045,218.871828543302
"RE2","S102","PWRDIST_B",1,2046,231.981254751437
"RE2","S102","PWRDIST_B",1,2047,245.857667504774
"RE2","S102","PWRDIST_B",1,2048,260.545959864989
"RE2","S102","PWRDIST_B",1,2049,276.093633691526
"RE2","S102","PWRDIST_B",1,2050,292.550908341514
"RE2","S102","MINWND_B",1,2015,46.235880054
"RE2","S102","MINWND_B",1,2016,39.6950489701866
"RE2","S102","MINWND_B",1,2017,45.3210284171691
"RE2","S102","MINWND_B",1,2018,48.5522919180002
"RE2","S102","MINWND_B",1,2019,51.7682623516905
"RE2","S102","MINWND_B",1,2020,54.9689116971109
"RE2","S102","MINWND_B",1,2021,57.8093415169662
"RE2","S102","MINWND_B",1,2022,60.8461683821556
"RE2","S102","MINWND_B",1,2023,64.0896190965258
"RE2","S102","MINWND_B",1,2024,67.5508237702684
"RE2","S102","MINWND_B",1,2025,71.2417906640812
"RE2","S102","MINWND_B",1,2026,76.0282782269688
"RE2","S102","MINWND_B",1,2027,81.13201453395
"RE2","S102","MINWND_B",1,2028,86.5731043074125
"RE2","S102","MINWND_B",1,2029,92.372756422549
"RE2","S102","MINWND_B",1,2030,98.5536234416675
"RE2","S102","MINWND_B",1,2031,105.378041984043
"RE2","S102","MINWND_B",1,2032,112.71743381692
"RE2","S102","MINWND_B",1,2033,120.605338517214
"RE2","S102","MINWND_B",1,2034,129.078189255713
"RE2","S102","MINWND_B",1,2035,141.138002632629
"RE2","S102","MINWND_B",1,2036,151.712357220682
"RE2","S102","MINWND_B",1,2037,163.056834310517
"RE2","S102","MINWND_B",1,2038,175.228086224125
"RE2","S102","MINWND_B",1,2039,188.287028490417
"RE2","S102","MINWND_B",1,2040,190.858633089087
"RE2","S102","MINWND_B",1,2041,201.623134027546
"RE2","S102","MINWND_B",1,2042,225.759235471441
"RE2","S102","MINWND_B",1,2043,224.999254078931
"RE2","S102","MINWND_B",1,2044,237.680500047815
"RE2","S102","MINWND_B",1,2045,251.073346317736
"RE2","S102","MINWND_B",1,2046,265.502546063019
"RE2","S102","MINWND_B",1,2047,280.738724082014
"RE2","S102","MINWND_B",1,2048,314.619343558201
"RE2","S102","MINWND_B",1,2049,332.62557383551
"RE2","S102","MINWND_B",1,2050,351.638602647907
"RE2","S103","PWRWND_B",1,2015,30.4413114390214
"RE2","S103","PWRWND_B",1,2016,42.0744436659877
"RE2","S103","PWRWND_B",1,2017,34.1731401821641
"RE2","S103","PWRWND_B",1,2018,36.6095902018547
"RE2","S103","PWRWND_B",1,2019,51.7682623516905
"RE2","S103","PWRWND_B",1,2020,41.447875096646
"RE2","S103","PWRWND_B",1,2021,43.5896271663043
"RE2","S103","PWRWND_B",1,2022,45.8794673088939
"RE2","S103","PWRWND_B",1,2023,48.3251067792931
"RE2","S103","PWRWND_B",1,2024,67.5508237702684
"RE2","S103","PWRWND_B",1,2025,71.2417906640812
"RE2","S103","PWRWND_B",1,2026,57.3271415146113
"RE2","S103","PWRWND_B",1,2027,61.1754808476437
"RE2","S103","PWRWND_B",1,2028,65.2781927689344
"RE2","S103","PWRWND_B",1,2029,69.6512692780116
"RE2","S103","PWRWND_B",1,2030,98.5536234416675
"RE2","S103","PWRWND_B",1,2031,105.378041984043
"RE2","S103","PWRWND_B",1,2032,84.9916429817858
"RE2","S103","PWRWND_B",1,2033,120.605338517214
"RE2","S103","PWRWND_B",1,2034,129.078189255713
"RE2","S103","PWRWND_B",1,2035,141.138002632629
"RE2","S103","PWRWND_B",1,2036,114.394748568963
"RE2","S103","PWRWND_B",1,2037,163.056834310517
"RE2","S103","PWRWND_B",1,2038,132.126171084874
"RE2","S103","PWRWND_B",1,2039,188.287028490417
"RE2","S103","PWRWND_B",1,2040,202.299052763619
"RE2","S103","PWRWND_B",1,2041,213.708797809351
"RE2","S103","PWRWND_B",1,2042,225.759235471441
"RE2","S103","PWRWND_B",1,2043,238.486125756976
"RE2","S103","PWRWND_B",1,2044,189.95937171154
"RE2","S103","PWRWND_B",1,2045,200.663222731509
"RE2","S103","PWRWND_B",1,2046,212.195349756498
"RE2","S103","PWRWND_B",1,2047,224.372431188047
"RE2","S103","PWRWND_B",1,2048,314.619343558201
"RE2","S103","PWRWND_B",1,2049,332.62557383551
"RE2","S103","PWRWND_B",1,2050,265.143922841674
"RE2","S103","PWRTRN_B",1,2015,28.9917251800203
"RE2","S103","PWRTRN_B",1,2016,40.0708987295121
"RE2","S103","PWRTRN_B",1,2017,32.5458477925372
"RE2","S103","PWRTRN_B",1,2018,34.8662763827187
"RE2","S103","PWRTRN_B",1,2019,49.30310700161
"RE2","S103","PWRTRN_B",1,2020,39.4741667587104
"RE2","S103","PWRTRN_B",1,2021,41.5139306345755
"RE2","S103","PWRTRN_B",1,2022,43.6947307703751
"RE2","S103","PWRTRN_B",1,2023,46.0239112183744
"RE2","S103","PWRTRN_B",1,2024,64.3341178764461
"RE2","S103","PWRTRN_B",1,2025,67.8493244419821
"RE2","S103","PWRTRN_B",1,2026,54.5972776329632
"RE2","S103","PWRTRN_B",1,2027,58.2623627120416
"RE2","S103","PWRTRN_B",1,2028,62.1697073989851
"RE2","S103","PWRTRN_B",1,2029,66.3345421695349
"RE2","S103","PWRTRN_B",1,2030,93.860593753969
"RE2","S103","PWRTRN_B",1,2031,100.360039984803
"RE2","S103","PWRTRN_B",1,2032,80.944421887415
"RE2","S103","PWRTRN_B",1,2033,114.862227159252
"RE2","S103","PWRTRN_B",1,2034,122.931608814965
"RE2","S103","PWRTRN_B",1,2035,134.417145364409
"RE2","S103","PWRTRN_B",1,2036,108.947379589489
"RE2","S103","PWRTRN_B",1,2037,155.292223152873
"RE2","S103","PWRTRN_B",1,2038,125.834448652261
"RE2","S103","PWRTRN_B",1,2039,179.320979514683
"RE2","S103","PWRTRN_B",1,2040,192.66576453678
"RE2","S103","PWRTRN_B",1,2041,153.468141574526
"RE2","S103","PWRTRN_B",1,2042,215.008795687087
"RE2","S103","PWRTRN_B",1,2043,227.129643578073
"RE2","S103","PWRTRN_B",1,2044,180.913687344324
"RE2","S103","PWRTRN_B",1,2045,191.107831172865
"RE2","S103","PWRTRN_B",1,2046,202.090809291903
"RE2","S103","PWRTRN_B",1,2047,213.688029702902
"RE2","S103","PWRTRN_B",1,2048,299.637470055429
"RE2","S103","PWRTRN_B",1,2049,316.786260795724
"RE2","S103","PWRTRN_B",1,2050,252.518021753975
"RE2","S103","PWRDIST_B",1,2015,24.7792522906157
"RE2","S103","PWRDIST_B",1,2016,25.8832810492416
"RE2","S103","PWRDIST_B",1,2017,27.9443455494182
"RE2","S103","PWRDIST_B",1,2018,30.0054013620643
"RE2","S103","PWRDIST_B",1,2019,32.066465862241
"RE2","S103","PWRDIST_B",1,2020,34.1275216835746
"RE2","S103","PWRDIST_B",1,2021,35.9739433575178
"RE2","S103","PWRDIST_B",1,2022,37.9514164299585
"RE2","S103","PWRDIST_B",1,2023,40.067247131473
"RE2","S103","PWRDIST_B",1,2024,42.3293758389302
"RE2","S103","PWRDIST_B",1,2025,44.7463684661501
"RE2","S103","PWRDIST_B",1,2026,47.8643579342563
"RE2","S103","PWRDIST_B",1,2027,51.1971552829891
"RE2","S103","PWRDIST_B",1,2028,54.7589906787182
"RE2","S103","PWRDIST_B",1,2029,58.5649283254973
"RE2","S103","PWRDIST_B",1,2030,62.6310922452955
"RE2","S103","PWRDIST_B",1,2031,89.0111219377408
"RE2","S103","PWRDIST_B",1,2032,71.9505972332578
"RE2","S103","PWRDIST_B",1,2033,77.1571211557963
"RE2","S103","PWRDIST_B",1,2034,82.7619423266693
"RE2","S103","PWRDIST_B",1,2035,90.6968634180384
"RE2","S103","PWRDIST_B",1,2036,97.7106543403488
"RE2","S103","PWRDIST_B",1,2037,105.253081497235
"RE2","S103","PWRDIST_B",1,2038,113.36436815519
"RE2","S103","PWRDIST_B",1,2039,122.087865091709
"RE2","S103","PWRDIST_B",1,2040,131.470224345898
"RE2","S103","PWRDIST_B",1,2041,139.200128412269
"RE2","S103","PWRDIST_B",1,2042,147.383434698566
"RE2","S103","PWRDIST_B",1,2043,156.046640172998
"RE2","S103","PWRDIST_B",1,2044,165.217979309885
"RE2","S103","PWRDIST_B",1,2045,174.927076588435
"RE2","S103","PWRDIST_B",1,2046,185.404412194406
"RE2","S103","PWRDIST_B",1,2047,196.494739956691
"RE2","S103","PWRDIST_B",1,2048,208.233939376502
"RE2","S103","PWRDIST_B",1,2049,220.659974962387
"RE2","S103","PWRDIST_B",1,2050,233.812983105533
"RE2","S103","MINWND_B",1,2015,30.4413114390214
"RE2","S103","MINWND_B",1,2016,42.0744436659877
"RE2","S103","MINWND_B",1,2017,34.1731401821641
"RE2","S103","MINWND_B",1,2018,36.6095902018547
"RE2","S103","MINWND_B",1,2019,51.7682623516905
"RE2","S103","MINWND_B",1,2020,41.447875096646
"RE2","S103","MINWND_B",1,2021,43.5896271663043
"RE2","S103","MINWND_B",1,2022,45.8794673088939
"RE2","S103","MINWND_B",1,2023,48.3251067792931
"RE2","S103","MINWND_B",1,2024,67.5508237702684
"RE2","S103","MINWND_B",1,2025,71.2417906640812
"RE2","S103","MINWND_B",1,2026,57.3271415146113
"RE2","S103","MINWND_B",1,2027,61.1754808476437
"RE2","S103","MINWND_B",1,2028,65.2781927689344
"RE2","S103","MINWND_B",1,2029,69.6512692780116
"RE2","S103","MINWND_B",1,2030,98.5536234416675
"RE2","S103","MINWND_B",1,2031,105.378041984043
"RE2","S103","MINWND_B",1,2032,84.9916429817858
"RE2","S103","MINWND_B",1,2033,120.605338517214
"RE2","S103","MINWND_B",1,2034,129.078189255713
"RE2","S103","MINWND_B",1,2035,141.138002632629
"RE2","S103","MINWND_B",1,2036,114.394748568963
"RE2","S103","MINWND_B",1,2037,163.056834310517
"RE2","S103","MINWND_B",1,2038,132.126171084874
"RE2","S103","MINWND_B",1,2039,188.287028490417
"RE2","S103","MINWND_B",1,2040,202.299052763619
"RE2","S103","MINWND_B",1,2041,213.708797809351
"RE2","S103","MINWND_B",1,2042,225.759235471441
"RE2","S103","MINWND_B",1,2043,238.486125756976
"RE2","S103","MINWND_B",1,2044,189.95937171154
"RE2","S103","MINWND_B",1,2045,200.663222731509
"RE2","S103","MINWND_B",1,2046,212.195349756498
"RE2","S103","MINWND_B",1,2047,224.372431188047
"RE2","S103","MINWND_B",1,2048,314.619343558201
"RE2","S103","MINWND_B",1,2049,332.62557383551
"RE2","S103","MINWND_B",1,2050,265.143922841674
"RE2","S104","PWRWND_B",1,2015,46.235880054
"RE2","S104","PWRWND_B",1,2016,42.0744436659877
"RE2","S104","PWRWND_B",1,2017,45.3210284171691
"RE2","S104","PWRWND_B",1,2018,48.5522919180002
"RE2","S104","PWRWND_B",1,2019,51.7682623516905
"RE2","S104","PWRWND_B",1,2020,54.9689116971109
"RE2","S104","PWRWND_B",1,2021,57.8093415169662
"RE2","S104","PWRWND_B",1,2022,60.8461683821556
"RE2","S104","PWRWND_B",1,2023,64.0896190965258
"RE2","S104","PWRWND_B",1,2024,67.5508237702684
"RE2","S104","PWRWND_B",1,2025,71.2417906640813
"RE2","S104","PWRWND_B",1,2026,76.0282782269687
"RE2","S104","PWRWND_B",1,2027,81.13201453395
"RE2","S104","PWRWND_B",1,2028,86.5731043074125
"RE2","S104","PWRWND_B",1,2029,86.9966655284581
"RE2","S104","PWRWND_B",1,2030,98.5536234416675
"RE2","S104","PWRWND_B",1,2031,105.378041984043
"RE2","S104","PWRWND_B",1,2032,112.71743381692
"RE2","S104","PWRWND_B",1,2033,120.605338517214
"RE2","S104","PWRWND_B",1,2034,129.078189255713
"RE2","S104","PWRWND_B",1,2035,141.13800263263
"RE2","S104","PWRWND_B",1,2036,151.712357220682
"RE2","S104","PWRWND_B",1,2037,163.056834310517
"RE2","S104","PWRWND_B",1,2038,175.228086224125
"RE2","S104","PWRWND_B",1,2039,188.287028490417
"RE2","S104","PWRWND_B",1,2040,202.299052763619
"RE2","S104","PWRWND_B",1,2041,213.708797809351
"RE2","S104","PWRWND_B",1,2042,225.759235471441
"RE2","S104","PWRWND_B",1,2043,224.606242350832
"RE2","S104","PWRWND_B",1,2044,237.265337675648
"RE2","S104","PWRWND_B",1,2045,250.634790331762
"RE2","S104","PWRWND_B",1,2046,265.038786239148
"RE2","S104","PWRWND_B",1,2047,280.248350851457
"RE2","S104","PWRWND_B",1,2048,314.619343558201
"RE2","S104","PWRWND_B",1,2049,332.62557383551
"RE2","S104","PWRWND_B",1,2050,331.173249410437
"RE2","S104","PWRTRN_B",1,2015,44.03417148
"RE2","S104","PWRTRN_B",1,2016,40.0708987295121
"RE2","S104","PWRTRN_B",1,2017,43.1628842068277
"RE2","S104","PWRTRN_B",1,2018,46.240278017143
"RE2","S104","PWRTRN_B",1,2019,49.30310700161
"RE2","S104","PWRTRN_B",1,2020,52.3513444734389
"RE2","S104","PWRTRN_B",1,2021,55.056515730444
"RE2","S104","PWRTRN_B",1,2022,57.9487317925291
"RE2","S104","PWRTRN_B",1,2023,61.0377324728817
"RE2","S104","PWRTRN_B",1,2024,64.3341178764461
"RE2","S104","PWRTRN_B",1,2025,67.8493244419821
"RE2","S104","PWRTRN_B",1,2026,72.4078840256845
"RE2","S104","PWRTRN_B",1,2027,77.2685852704285
"RE2","S104","PWRTRN_B",1,2028,82.450575530869
"RE2","S104","PWRTRN_B",1,2029,82.8539671699601
"RE2","S104","PWRTRN_B",1,2030,93.860593753969
"RE2","S104","PWRTRN_B",1,2031,100.360039984803
"RE2","S104","PWRTRN_B",1,2032,107.349936968495
"RE2","S104","PWRTRN_B",1,2033,114.862227159252
"RE2","S104","PWRTRN_B",1,2034,122.931608814965
"RE2","S104","PWRTRN_B",1,2035,134.417145364409
"RE2","S104","PWRTRN_B",1,2036,144.487959257792
"RE2","S104","PWRTRN_B",1,2037,155.292223152873
"RE2","S104","PWRTRN_B",1,2038,166.883891642023
"RE2","S104","PWRTRN_B",1,2039,179.320979514683
"RE2","S104","PWRTRN_B",1,2040,181.452624402787
"RE2","S104","PWRTRN_B",1,2041,203.532188389858
"RE2","S104","PWRTRN_B",1,2042,215.008795687087
"RE2","S104","PWRTRN_B",1,2043,213.910707000793
"RE2","S104","PWRTRN_B",1,2044,225.966988262522
"RE2","S104","PWRTRN_B",1,2045,238.699800315964
"RE2","S104","PWRTRN_B",1,2046,252.417891656331
"RE2","S104","PWRTRN_B",1,2047,266.903191287101
"RE2","S104","PWRTRN_B",1,2048,299.637470055429
"RE2","S104","PWRTRN_B",1,2049,316.786260795724
"RE2","S104","PWRTRN_B",1,2050,315.403094676606
"RE2","S104","PWRDIST_B",1,2015,30.9500795307475
"RE2","S104","PWRDIST_B",1,2016,32.3290468007424
"RE2","S104","PWRDIST_B",1,2017,34.9033823557594
"RE2","S104","PWRDIST_B",1,2018,37.4777070597725
"RE2","S104","PWRDIST_B",1,2019,40.0520426147894
"RE2","S104","PWRDIST_B",1,2020,42.6263673296536
"RE2","S104","PWRDIST_B",1,2021,44.9326071219446
"RE2","S104","PWRDIST_B",1,2022,47.4025343071621
"RE2","S104","PWRDIST_B",1,2023,50.0452746012374
"RE2","S104","PWRDIST_B",1,2024,52.8707457891274
"RE2","S104","PWRDIST_B",1,2025,55.8896469714691
"RE2","S104","PWRDIST_B",1,2026,59.7841156536605
"RE2","S104","PWRDIST_B",1,2027,63.9468862567997
"RE2","S104","PWRDIST_B",1,2028,68.3957327143256
"RE2","S104","PWRDIST_B",1,2029,73.1494706994499
"RE2","S104","PWRDIST_B",1,2030,78.2282396318955
"RE2","S104","PWRDIST_B",1,2031,89.0111219377408
"RE2","S104","PWRDIST_B",1,2032,89.8685997679384
"RE2","S104","PWRDIST_B",1,2033,96.3717148575868
"RE2","S104","PWRDIST_B",1,2034,103.372315963692
"RE2","S104","PWRDIST_B",1,2035,113.283286479178
"RE2","S104","PWRDIST_B",1,2036,122.043735919363
"RE2","S104","PWRDIST_B",1,2037,131.464468943213
"RE2","S104","PWRDIST_B",1,2038,141.595725698506
"RE2","S104","PWRDIST_B",1,2039,152.491652694403
"RE2","S104","PWRDIST_B",1,2040,164.210519821526
"RE2","S104","PWRDIST_B",1,2041,173.865417508243
"RE2","S104","PWRDIST_B",1,2042,184.08662908537
"RE2","S104","PWRDIST_B",1,2043,194.907250114618
"RE2","S104","PWRDIST_B",1,2044,206.362546358467
"RE2","S104","PWRDIST_B",1,2045,218.489519740013
"RE2","S104","PWRDIST_B",1,2046,231.57604739113
"RE2","S104","PWRDIST_B",1,2047,245.428221873197
"RE2","S104","PWRDIST_B",1,2048,260.090857832074
"RE2","S104","PWRDIST_B",1,2049,275.611374154541
"RE2","S104","PWRDIST_B",1,2050,292.039902478339
"RE2","S104","MINWND_B",1,2015,46.235880054
"RE2","S104","MINWND_B",1,2016,42.0744436659877
"RE2","S104","MINWND_B",1,2017,45.3210284171691
"RE2","S104","MINWND_B",1,2018,48.5522919180002
"RE2","S104","MINWND_B",1,2019,51.7682623516905
"RE2","S104","MINWND_B",1,2020,54.9689116971109
"RE2","S104","MINWND_B",1,2021,57.8093415169662
"RE2","S104","MINWND_B",1,2022,60.8461683821556
"RE2","S104","MINWND_B",1,2023,64.0896190965258
"RE2","S104","MINWND_B",1,2024,67.5508237702684
"RE2","S104","MINWND_B",1,2025,71.2417906640812
"RE2","S104","MINWND_B",1,2026,76.0282782269688
"RE2","S104","MINWND_B",1,2027,81.13201453395
"RE2","S104","MINWND_B",1,2028,86.5731043074125
"RE2","S104","MINWND_B",1,2029,86.9966655284581
"RE2","S104","MINWND_B",1,2030,98.5536234416675
"RE2","S104","MINWND_B",1,2031,105.378041984043
"RE2","S104","MINWND_B",1,2032,112.71743381692
"RE2","S104","MINWND_B",1,2033,120.605338517214
"RE2","S104","MINWND_B",1,2034,129.078189255713
"RE2","S104","MINWND_B",1,2035,141.138002632629
"RE2","S104","MINWND_B",1,2036,151.712357220682
"RE2","S104","MINWND_B",1,2037,163.056834310517
"RE2","S104","MINWND_B",1,2038,175.228086224125
"RE2","S104","MINWND_B",1,2039,188.287028490417
"RE2","S104","MINWND_B",1,2040,202.299052763619
"RE2","S104","MINWND_B",1,2041,213.708797809351
"RE2","S104","MINWND_B",1,2042,225.759235471441
"RE2","S104","MINWND_B",1,2043,224.606242350832
"RE2","S104","MINWND_B",1,2044,237.265337675648
"RE2","S104","MINWND_B",1,2045,250.634790331762
"RE2","S104","MINWND_B",1,2046,265.038786239148
"RE2","S104","MINWND_B",1,2047,280.248350851457
"RE2","S104","MINWND_B",1,2048,314.619343558201
"RE2","S104","MINWND_B",1,2049,332.62557383551
"RE2","S104","MINWND_B",1,2050,331.173249410437
"RE2","S105","PWRWND_B",1,2015,46.235880054
"RE2","S105","PWRWND_B",1,2016,42.0744436659877
"RE2","S105","PWRWND_B",1,2017,45.3210284171691
"RE2","S105","PWRWND_B",1,2018,48.5522919180002
"RE2","S105","PWRWND_B",1,2019,51.7682623516905
"RE2","S105","PWRWND_B",1,2020,54.9689116971109
"RE2","S105","PWRWND_B",1,2021,57.8093415169662
"RE2","S105","PWRWND_B",1,2022,60.8461683821556
"RE2","S105","PWRWND_B",1,2023,64.0896190965258
"RE2","S105","PWRWND_B",1,2024,67.5508237702684
"RE2","S105","PWRWND_B",1,2025,71.2417906640812
"RE2","S105","PWRWND_B",1,2026,76.0282782269688
"RE2","S105","PWRWND_B",1,2027,81.13201453395
"RE2","S105","PWRWND_B",1,2028,86.5731043074125
"RE2","S105","PWRWND_B",1,2029,92.372756422549
"RE2","S105","PWRWND_B",1,2030,98.5536234416675
"RE2","S105","PWRWND_B",1,2031,105.378041984043
"RE2","S105","PWRWND_B",1,2032,112.71743381692
"RE2","S105","PWRWND_B",1,2033,120.605338517214
"RE2","S105","PWRWND_B",1,2034,129.078189255713
"RE2","S105","PWRWND_B",1,2035,141.138002632629
"RE2","S105","PWRWND_B",1,2036,151.712357220682
"RE2","S105","PWRWND_B",1,2037,125.647389083734
"RE2","S105","PWRWND_B",1,2038,175.228086224125
"RE2","S105","PWRWND_B",1,2039,188.287028490417
"RE2","S105","PWRWND_B",1,2040,202.299052763619
"RE2","S105","PWRWND_B",1,2041,213.708797809351
"RE2","S105","PWRWND_B",1,2042,173.964241477348
"RE2","S105","PWRWND_B",1,2043,337.002823421241
"RE2","S105","PWRWND_B",1,2044,251.927509077426
"RE2","S105","PWRWND_B",1,2045,266.123147337862
"RE2","S105","PWRWND_B",1,2046,281.417260018871
"RE2","S105","PWRWND_B",1,2047,297.566722744729
"RE2","S105","PWRWND_B",1,2048,314.619343558201
"RE2","S105","PWRWND_B",1,2049,332.62557383551
"RE2","S105","PWRWND_B",1,2050,351.638602647907
"RE2","S105","PWRTRN_B",1,2015,44.03417148
"RE2","S105","PWRTRN_B",1,2016,40.0708987295121
"RE2","S105","PWRTRN_B",1,2017,43.1628842068278
"RE2","S105","PWRTRN_B",1,2018,46.240278017143
"RE2","S105","PWRTRN_B",1,2019,49.30310700161
"RE2","S105","PWRTRN_B",1,2020,52.3513444734389
"RE2","S105","PWRTRN_B",1,2021,55.056515730444
"RE2","S105","PWRTRN_B",1,2022,57.9487317925291
"RE2","S105","PWRTRN_B",1,2023,61.0377324728817
"RE2","S105","PWRTRN_B",1,2024,64.3341178764461
"RE2","S105","PWRTRN_B",1,2025,67.8493244419821
"RE2","S105","PWRTRN_B",1,2026,72.4078840256845
"RE2","S105","PWRTRN_B",1,2027,77.2685852704285
"RE2","S105","PWRTRN_B",1,2028,82.450575530869
"RE2","S105","PWRTRN_B",1,2029,87.9740537357609
"RE2","S105","PWRTRN_B",1,2030,93.860593753969
"RE2","S105","PWRTRN_B",1,2031,100.360039984803
"RE2","S105","PWRTRN_B",1,2032,107.349936968495
"RE2","S105","PWRTRN_B",1,2033,114.862227159252
"RE2","S105","PWRTRN_B",1,2034,122.931608814965
"RE2","S105","PWRTRN_B",1,2035,134.417145364409
"RE2","S105","PWRTRN_B",1,2036,144.487959257792
"RE2","S105","PWRTRN_B",1,2037,119.664180079747
"RE2","S105","PWRTRN_B",1,2038,166.883891642023
"RE2","S105","PWRTRN_B",1,2039,179.320979514683
"RE2","S105","PWRTRN_B",1,2040,192.66576453678
"RE2","S105","PWRTRN_B",1,2041,203.532188389858
"RE2","S105","PWRTRN_B",1,2042,165.680229978426
"RE2","S105","PWRTRN_B",1,2043,227.129643578073
"RE2","S105","PWRTRN_B",1,2044,184.884607509756
"RE2","S105","PWRTRN_B",1,2045,195.302505173026
"RE2","S105","PWRTRN_B",1,2046,268.01643811321
"RE2","S105","PWRTRN_B",1,2047,283.396878804504
"RE2","S105","PWRTRN_B",1,2048,299.637470055429
"RE2","S105","PWRTRN_B",1,2049,316.786260795724
"RE2","S105","PWRTRN_B",1,2050,334.893907283721
"RE2","S105","PWRDIST_B",1,2015,25.3231383505901
"RE2","S105","PWRDIST_B",1,2016,26.4513997149696
"RE2","S105","PWRDIST_B",1,2017,28.5577030398374
"RE2","S105","PWRDIST_B",1,2018,30.6639974864899
"RE2","S105","PWRDIST_B",1,2019,32.7703008113578
"RE2","S105","PWRDIST_B",1,2020,34.8765952668885
"RE2","S105","PWRDIST_B",1,2021,36.7635445159786
"RE2","S105","PWRDIST_B",1,2022,38.7844216437743
"RE2","S105","PWRDIST_B",1,2023,40.9466932471498
"RE2","S105","PWRDIST_B",1,2024,43.2584739883094
"RE2","S105","PWRDIST_B",1,2025,45.7285177964765
"RE2","S105","PWRDIST_B",1,2026,48.9149448020419
"RE2","S105","PWRDIST_B",1,2027,52.3208945605987
"RE2","S105","PWRDIST_B",1,2028,55.9609095800283
"RE2","S105","PWRDIST_B",1,2029,59.8503847123997
"RE2","S105","PWRDIST_B",1,2030,64.005797889908
"RE2","S105","PWRDIST_B",1,2031,89.0111219377408
"RE2","S105","PWRDIST_B",1,2032,73.5298590440277
"RE2","S105","PWRDIST_B",1,2033,78.8506622736728
"RE2","S105","PWRDIST_B",1,2034,84.5785050784408
"RE2","S105","PWRDIST_B",1,2035,92.6875917547104
"RE2","S105","PWRDIST_B",1,2036,99.8553301434528
"RE2","S105","PWRDIST_B",1,2037,107.563307936851
"RE2","S105","PWRDIST_B",1,2038,115.852631272022
"RE2","S105","PWRDIST_B",1,2039,124.767602443613
"RE2","S105","PWRDIST_B",1,2040,134.355897468106
"RE2","S105","PWRDIST_B",1,2041,142.255467148973
"RE2","S105","PWRDIST_B",1,2042,150.618390889478
"RE2","S105","PWRDIST_B",1,2043,159.47174724647
"RE2","S105","PWRDIST_B",1,2044,168.844390419869
"RE2","S105","PWRDIST_B",1,2045,178.766595124051
